x,y
381172.774,4197101.535
381248.8374,4197127.768
381159.2718,4197170.777
381119.344,4197092.245
381127.7732,4197098.299
381095.1695,4197022.556
381125.3054,4196997.022
381198.5936,4196913.053
381152.9919,4196876.311
381137.4375,4196944.65
381137.746,4196990.874
381191.9235,4196891.049
383193.0837,4198523.827
383196.2767,4198473.991
383275.6951,4198520.045
383340.7831,4198423.145
383265.1036,4198406.231
383333.1378,4198378.652
383417.1722,4198283.9
383441.4191,4198247.933
383506.6014,4198328.25
383534.935,4198247.463
383477.9389,4198258.706
383456.4077,4198278.038
383547.6309,4198293.093
383548.0629,4198267.536
383562.1436,4198259.73
383642.2043,4198178.125
383694.3028,4198105.254
383777.7071,4198148.258
383850.9639,4198051.338
383926.3013,4198022.387
383853.4389,4197923.812
383862.7422,4197995.874
383943.0796,4197901.897
383975.0804,4197962.962
384053.1177,4198053.092
384109.4126,4198143.108
384175.7574,4198213.571
384130.9211,4198188.942
384207.2702,4198221.337
384190.3441,4198316.536
384090.5275,4198329.602
384003.7396,4198361.852
383970.0095,4198417.994
383988.0737,4198456.186
383909.2192,4198425.471
383944.568,4198390.539
383845.7402,4198466.77
383899.0569,4198431.152
383937.0606,4198457.616
383853.2803,4198374.784
383832.7649,4198374.843
383858.9614,4198460.869
383915.3568,4198538.071
383933.7545,4198514.511
383843.7554,4198541.738
383796.9806,4198444.908
383852.0492,4198425
383943.1087,4198424.308
383942.5108,4198447.364
383978.5135,4198502.85
383890.8996,4198515.16
383987.1331,4198575.478
383945.5058,4198532.552
384021.9066,4198585.699
383979.0645,4198617.755
383978.3617,4198568.986
384025.6191,4198523.483
384091.8113,4198561.899
384059.9675,4198654.907
383960.3958,4198744.402
383901.8346,4198704.717
383931.8575,4198794.21
383959.9447,4198821.689
383896.3598,4198762.137
383812.4569,4198853.636
383742.8395,4198947.049
383723.1148,4199022.08
383632.3285,4199076.291
383545.3798,4199003.612
383559.8289,4199014.774
383633.8886,4198925.919
383707.3305,4198935.107
383709.3506,4198971.237
383757.5401,4198887.627
383787.8015,4198856.885
383875.9996,4198904.192
383876.0151,4198936.232
383862.0293,4198979.666
383942.1403,4199059.744
384031.2463,4199056.113
384044.6998,4198964.146
383989.9067,4198877.15
383908.0985,4198907.313
383817.5463,4199002.468
383730.5561,4199018.725
383734.8226,4198935.032
383660.9972,4198943.096
383742.2401,4199036.579
383718.5222,4199006.867
383639.7455,4199062.314
383638.8022,4199156.638
383702.8834,4199143.834
383612.1142,4199224.172
383677.5219,4199177.392
383640.9667,4199155.393
383607.0945,4199169.649
383561.4978,4199148.691
383627.6586,4199171.793
383539.1488,4199195.112
382338.1246,4196597.664
382285.6139,4196568.947
382296.719,4196569.25
382208.7843,4196501.696
382161.1323,4196512.889
382219.2811,4196576.013
382309.6851,4196643.504
382355.0447,4196665.526
382302.0925,4196680.761
382345.5002,4196616.869
382338.5736,4196602.345
382241.9425,4196514.523
382216.2408,4196598.619
382241.4283,4196605.631
382203.7168,4196664.92
382212.1114,4196696.268
382183.2132,4196615.679
382268.4977,4196710.872
382251.8483,4196701.284
382196.217,4196633.764
382131.5635,4196560.902
382117.9913,4196641.158
382126.1808,4196576.506
382176.6518,4196578.96
382256.7635,4196487.163
382195.1839,4196556.212
382187.428,4196489.398
382184.6617,4196409.873
382211.6748,4196319.886
382191.0979,4196412.354
382094.4467,4196370.438
382062.5881,4196464.79
382127.7056,4196494.075
382139.1481,4196493.497
382050.5669,4196509.884
382000.8797,4196417.164
382003.3327,4196370.356
381922.3816,4196338.807
381836.4473,4196316.131
381886.4951,4196294.349
381955.5874,4196277.41
381858.5965,4196356.86
381890.8031,4196394.902
381893.8046,4196470.276
381876.0651,4196419.609
381847.2036,4196384.72
381911.4856,4196402.975
381910.598,4196321.257
381827.0952,4196336.376
381883.4953,4196431.829
381795.6212,4196495.287
381866.6729,4196430.764
381965.1535,4196513.11
382012.3575,4196591.471
381928.4872,4196576.886
382027.5524,4196561.235
382044.7592,4196578.261
382114.109,4196569.456
382032.5824,4196533.584
382081.657,4196532.864
382097.8577,4196472.114
382185.0514,4196488.346
382200.389,4196471.529
382229.4318,4196556.75
382295.6937,4196532.996
382360.8534,4196594.159
382386.2635,4196554.319
382411.48,4196625.666
382503.648,4196662.763
382457.023,4196660.858
382447.236,4196597.031
382359.2584,4196643.404
382311.559,4196732.742
382265.0165,4196806.046
382285.4537,4196821.422
382244.5453,4196845.628
382158.5458,4196861.71
382211.6089,4196958.061
382259.0114,4196883.236
382198.335,4196859.674
382141.5096,4196859.101
382100.8119,4196809.479
382020.011,4196819.661
381952.2237,4196811.751
381874.3144,4196882.177
381913.6525,4196782.563
381875.8582,4196856.899
381793.151,4196903.302
381883.3682,4196878.7
381939.7413,4196946.738
381928.0876,4196893.221
381859.1981,4196917.407
381884.6703,4196998.544
381931.0999,4197065.751
381869.5046,4197048.217
381899.9886,4196962.538
381898.0288,4196972.848
381981.4452,4196900.995
381923.6497,4196849.029
383449.0401,4197260.168
383447.0878,4197160.353
383433.51,4197255.779
383461.7224,4197340.984
383378.0968,4197279.077
383323.1135,4197191.402
383347.2905,4197269.569
383373.7076,4197319.847
383398.7452,4197380.028
383366.1488,4197407.3
383386.1935,4197425.659
383362.5586,4197463.725
383448.6964,4197428.851
383521.8099,4197358.205
383491.2825,4197376.627
383391.7621,4197340.679
383453.7814,4197248.157
383426.1088,4197176.174
383412.2488,4197207.651
383443.5071,4197147.151
383437.5213,4197111.199
383530.5859,4197073.375
383574.6447,4197113.457
383538.6896,4197151.725
383568.8812,4197053.923
383604.2082,4197146.995
383539.3214,4197226.405
383547.5843,4197185.835
383576.6974,4197264.956
383661.104,4197285.066
383626.4498,4197294.546
383552.6501,4197316.025
383455.6641,4197375.195
383461.7945,4197335.623
383492.944,4197311.881
383447.2495,4197255.888
383383.5036,4197194.335
383345.9162,4197274.352
383439.2363,4197305.579
383360.353,4197354.895
383286.4464,4197385.05
383313.5424,4197355.291
383333.6897,4197371.36
383328.1226,4197291.55
383421.3332,4197308.986
383371.6583,4197339.327
383343.8203,4197307.427
383408.8284,4197402.852
383353.8507,4197342.291
383364.0873,4197361.563
383322.134,4197426.765
383326.3139,4197435.113
383330.478,4197514.417
383357.6448,4197536.698
383258.8772,4197576.946
383203.0112,4197648.065
383234.4848,4197633.438
383277.7109,4197665.549
383299.9271,4197650.688
383393.4186,4197580.801
383486.7308,4197582.871
383448.2296,4197554.902
383506.2668,4197549.995
383549.3387,4197590.246
383523.3433,4197667.386
383473.5512,4197719.685
383424.0411,4197632.163
383414.3969,4197684.174
383380.7554,4197695.188
383392.9564,4197726.386
383463.2354,4197759.397
383398.5787,4197827.721
383327.9686,4197880.724
383258.4023,4197955.867
383270.8284,4198033.967
383233.2288,4198113.262
383264.2401,4198017.716
383166.6721,4198082.733
383086.1612,4198070.184
383154.3395,4197988.527
383168.5212,4197957.862
383205.8518,4198002.335
383258.2335,4198006.56
383331.6693,4197960.726
383359.9699,4198015.794
383383.2235,4198058.959
383374.3756,4197988.165
383332.4069,4198021.566
383363.6868,4198052.74
383273.7479,4198133.759
383299.0814,4198131.009
383360.4228,4198105.251
383376.6113,4198117.358
383372.6436,4198050.736
383274.8091,4198089.82
383255.8369,4198009.196
383327.1583,4197915.28
383398.2514,4197884.744
383440.2644,4197911.95
384228.0295,4197290.087
384150.067,4197382.326
384186.2492,4197311.756
384125.4103,4197214.042
384105.6412,4197127.269
384126.6473,4197040.324
384205.06,4196960.529
384200.2106,4196867.67
384286.5079,4196860.009
384312.5716,4196960.126
384374.887,4196944.316
384323.8902,4196864.685
384332.0208,4196932.709
384251.519,4196911.99
384322.7693,4196921.211
384387.91,4196981.464
384360.1954,4196984.615
384312.4731,4196980.966
384340.7197,4197058.14
384416.0579,4197039.427
384501.1394,4197084.449
384519.4168,4197020.749
384618.693,4196923.209
384567.7044,4197023.603
384628.9314,4197078.878
384571.416,4197056.936
384540.6983,4197039.138
384590.8147,4197033.462
384663.1212,4197008.961
384670.5766,4197097.244
384688.011,4197088.561
384612.3714,4197111.833
384626.5892,4197042.29
384681.9765,4196978.69
384732.2277,4197037.729
384719.5874,4197102.138
384678.0813,4197192.412
384651.5149,4197224.893
384684.6642,4197218.346
384605.1054,4197212.726
384508.1089,4197150.738
384504.3419,4197181.996
384471.4273,4197241.007
384426.8507,4197211.289
384334.0796,4197276.767
384252.4435,4197361.094
384274.786,4197350.162
384313.0817,4197310.656
384374.1969,4197293.765
384274.5347,4197310.204
384224.7971,4197260.552
384150.294,4197332.702
384192.7673,4197268.013
384274.9743,4197282.383
384248.0863,4197284.803
384268.2086,4197190.218
384223.3178,4197206.32
384161.6288,4197306.425
384241.9958,4197329.783
384143.1357,4197426.191
384056.5347,4197375.438
383995.8965,4197352.851
384036.9271,4197360.167
383940.0603,4197392.364
383910.1109,4197382.651
384000.3783,4197379.724
384017.559,4197423.946
383917.6058,4197356.296
383946.7902,4197293.335
383879.0708,4197332.55
383963.53,4197286.885
383880.8521,4197304.37
383857.8632,4197217.768
383886.9457,4197244.14
383830.3116,4197294.448
383903.4843,4197235.478
383893.5862,4197258.492
383985.003,4197233.834
384068.009,4197188.981
384010.1926,4197101.188
384040.2665,4197182.434
384042.3221,4197173.801
384086.4192,4197135.138
384047.4525,4197202.584
384090.9064,4197199.965
384023.2455,4197125.072
384075.714,4197030.095
384034.7526,4197058.468
383947.2233,4197053.861
383924.2931,4197085.066
383889.4332,4197144.525
383897.8277,4197109.931
383927.0701,4197046.232
383836.535,4197078.7
383809.7322,4197012.829
383838.0327,4197041.991
383883.4088,4197084.422
383979.5246,4197001.816
383995.9737,4197069.045
383129.7138,4196332.72
383128.9353,4196330.723
383211.0126,4196250.943
383210.4622,4196282.952
383200.8913,4196380.316
383161.2035,4196417.327
383245.6404,4196349.756
383299.9397,4196425.22
383245.4339,4196350.514
383163.4503,4196275.568
383198.6,4196303.992
383256.6621,4196333.432
383297.6851,4196280.577
383311.1695,4196193.702
383347.6022,4196260.902
383433.6303,4196166.24
383467.0589,4196172.727
383406.2358,4196163.846
383341.3631,4196101.985
383421.48,4196049.388
383473.8407,4196108.495
383564.8496,4196096.524
383476.1811,4196137.679
383397.3105,4196178.868
383387.5905,4196210.977
383485.6285,4196271.341
383539.6418,4196315.574
383576.799,4196326.858
383530.1193,4196366.246
383448.1759,4196435.276
383457.3469,4196383.3
383423.6396,4196301.739
383355.1089,4196360.963
383370.2371,4196385.395
383348.554,4196469.735
383429.8283,4196502.078
383510.0073,4196468.449
383547.2155,4196565.941
383592.6529,4196615.98
383518.8899,4196528.329
383444.061,4196466.446
383357.2907,4196432.532
383271.2995,4196496.901
383332.5163,4196445.038
383413.6536,4196349.077
383438.0273,4196425.398
383507.3231,4196352.766
383478.6883,4196306.952
383462.7355,4196358.008
383455.9234,4196422.4
383397.0361,4196372.512
383414.3185,4196393.708
383397.3609,4196317.096
383417.5236,4196348.518
383476.842,4196328.869
383427.3202,4196274.112
383399.5911,4196245.315
383360.7116,4196288.615
383294.7118,4196285.005
383202.9536,4196251.396
383130.0856,4196183.861
383103.2983,4196188.99
383117.7298,4196187.117
383138.8655,4196234.439
383181.9829,4196295.77
383281.0102,4196200.21
383326.4377,4196279.674
383298.5835,4196186.1
383207.0349,4196232.175
383254.2251,4196224.441
383305.5095,4196280.638
383399.8106,4196296.055
383309.8806,4196326.182
383382.8851,4196351.357
383386.0071,4196411.616
383405.3679,4196489.808
383471.5398,4196490.059
383462.8322,4196482.112
383527.202,4196432.348
383428.5927,4196485.403
383408.866,4196411.88
383421.2477,4196359.036
383345.4219,4196304.081
383252.5496,4196205.39
383340.5633,4196125.853
383244.7074,4196187.892
383154.1693,4196183.3
383219.6276,4196108.653
383220.0448,4196108.041
383212.241,4196065.239
383257.5676,4196162.633
383164.6331,4196236.901
383160.0857,4196245.047
383224.5483,4196207.351
383261.0277,4196278.787
383314.4578,4196299.987
383337.9506,4196311.03
383291.3735,4196270.463
383243.3832,4196361.886
378343.3747,4203741.998
378339.6768,4203771.226
378405.8394,4203764.669
378408.0441,4203756.692
378359.4151,4203801.733
378438.5199,4203856.163
378467.9386,4203840.47
378568.2767,4203837.941
378643.5877,4203764.323
378663.6281,4203723.584
378753.7452,4203735.696
378747.8017,4203688.136
378813.8119,4203780.278
378725.209,4203818.44
378788.6567,4203825.864
378776.868,4203788.991
378695.0663,4203732.403
378697.4077,4203736.672
378611.547,4203803.112
378637.9941,4203717.348
378578.1519,4203639.837
378634.3971,4203657.145
378557.8315,4203558.579
378645.9339,4203471.907
378595.0357,4203371.909
378501.4208,4203306.349
378522.9038,4203235.515
378540.18,4203268.009
378616.3681,4203330.103
378541.37,4203309.374
378511.6104,4203399.621
378432.9699,4203451.852
378413.259,4203358.188
378444.393,4203447.469
378489.6823,4203376.681
378553.9158,4203446.955
378477.0348,4203481.06
378459.0781,4203418.101
378366.2933,4203395.205
378329.3297,4203327.24
378265.4916,4203346.41
378349.8852,4203429.843
378308.0274,4203383.213
378367.3223,4203312.664
378399.5504,4203335.842
378491.8274,4203342.043
378403.9017,4203429.295
378337.9578,4203496.549
378370.4559,4203444.858
378371.9533,4203471.13
378450.9918,4203381.356
378376.4417,4203341.551
378389.5889,4203288.63
378460.6933,4203268.632
378550.7309,4203325.103
378564.1652,4203275.413
378529.2668,4203199.587
378565.4818,4203179.978
378631.6549,4203140.246
378660.7111,4203193.576
378721.0141,4203148.794
378621.2569,4203126.927
378537.5092,4203065.196
378478.6858,4203147.197
378514.9622,4203104.465
378573.2605,4203022.803
378643.2661,4203095.226
378702.2756,4203148.516
378714.288,4203166.537
378701.6966,4203081.792
378716.0667,4203029.879
378780.0757,4203027.016
378791.2461,4203074.462
378822.4842,4202989.595
378857.6654,4203060.653
378813.0928,4203016.093
378895.5305,4203085.133
378925.0094,4203085.57
378979.1237,4203141.668
378978.1237,4203083.853
378957.6028,4203063.04
378911.8912,4203123.171
378995.163,4203050.543
378942.2993,4203053.745
378935.3103,4203051.815
378991.6594,4203128.97
379053.1319,4203052.154
379029.2477,4202993.403
379098.3219,4203085.703
379026.4137,4202997.06
379100.8413,4203042.39
379090.2514,4203045.595
379103.3825,4203074.002
379154.7786,4203023.227
379070.2661,4203065.468
379020.3087,4203036.498
379117.4346,4202959.99
379078.7929,4203021.252
379008.0563,4203088.696
377745.5223,4203609.233
377761.7453,4203629.689
377676.8026,4203660.115
377622.1942,4203704.308
377718.438,4203703.628
377691.6904,4203606.658
377748.0466,4203593.06
377667.3424,4203676.514
377725.4041,4203625.918
377758.9021,4203543.077
377691.3106,4203625.272
377655.7216,4203665.439
377570.1223,4203685.886
377608.353,4203623.1
377562.7514,4203538.49
377550.0332,4203562.831
377476.3344,4203553.086
377430.4474,4203530.13
377359.6168,4203526.47
377341.9896,4203454.727
377376.3425,4203475.098
377318.7995,4203477.223
377287.2489,4203397.439
377268.3562,4203483.507
377303.8488,4203467.543
377348.0625,4203457.658
377330.1286,4203447.884
377249.4362,4203350.369
377313.4701,4203388.66
377250.5431,4203477.985
377209.962,4203500.326
377276.9636,4203596.376
377308.1138,4203623.711
377245.549,4203626.881
377158.977,4203579.99
